city,location_lat,location_lng,numberOfGuests,minNights,bedroomLabel,bedLabel,bathroomLabel,stars,pricing,roomType_entire_home,roomType_hotel_room,roomType_private_room,roomType_shared_room,zipcode,district_index
Fatih,41.004,28.98,2,2,1.0,0.0,1.0,4.86,2567.0,0,0,1,0,34096,32.000
Fatih,41.004,28.98,2,1,1.0,2.0,1.0,4.83,2117.0,1,0,0,0,34096,32.000
Fatih,41.00358,28.98183,3,1,1.0,0.0,1.0,5.0,1936.0,1,0,0,0,34096,32.000
Fatih,41.003,28.971,6,2,2.0,5.0,1.0,5.0,3323.0,1,0,0,0,34096,32.000
Beyoğlu,41.033,28.981,2,3,1.0,1.0,1.0,4.96,7075.0,1,0,0,0,34421,60.000
Beyoğlu,41.025,28.974,10,2,5.0,5.0,2.0,4.86,8298.0,1,0,0,0,34421,60.000
Fatih,41.005,28.974,6,1,2.0,4.0,2.0,4.7,5792.0,1,0,0,0,34096,32.000
Beyoğlu,41.02572205,28.97434298,6,3,3.0,4.0,1.0,4.93,6903.0,1,0,0,0,34421,60.000
Fatih,41.00577,28.97247,2,2,1.0,1.0,1.0,4.61,1096.0,0,0,1,0,34096,32.000
Beyoğlu,41.03648849,28.97992015,7,1,3.0,5.0,2.0,4.87,8571.0,1,0,0,0,34421,60.000
Üsküdar,41.00323715,29.06998018,6,2,2.0,3.0,2.0,4.83,7836.0,1,0,0,0,34660,61.428 
Fatih,41.005,28.973,2,4,1.0,2.0,1.0,4.48,1420.0,1,0,0,0,34096,32.000
Adalar,40.86225,29.13093,4,1,1.0,2.0,2.0,5.0,11952.0,1,0,0,0,34975,68.133
Fatih,41.00478,28.97301,2,2,1.0,1.0,1.0,4.61,1599.0,1,0,0,0,34096,32.000
Büyükada,40.86603,29.12571,9,1,4.0,5.0,2.0,4.96,10986.0,1,0,0,0,34970.0,
Şişli,41.05152,28.99986,4,1,3.0,4.0,2.0,4.85,10000.0,1,0,0,0,34360,54.677
Fatih,41.00599,28.98085,2,1,1.0,1.0,1.0,4.92,1740.0,1,0,0,0,34096,32.000
Beşiktaş,41.067,29.044,4,2,2.0,0.0,1.0,4.15,10660.0,1,0,0,0,34353,88.235
Beyoğlu,41.02607,28.97494,4,2,2.0,2.0,1.0,4.78,6278.0,1,0,0,0,34421,60.000
Beyoğlu,41.02788,28.98303,5,2,2.0,2.0,1.0,5.0,6665.0,1,0,0,0,34421,60.000
Fatih,41.003,28.975,6,2,2.0,3.0,1.0,4.92,4499.0,1,0,0,0,34096,32.000
Fatih,41.005,28.98102,4,3,1.0,0.0,1.0,4.78,3448.0,1,0,0,0,34096,32.000
Fatih,41.005,28.971,5,3,2.0,4.0,1.0,4.98,2964.0,1,0,0,0,34096,32.000
Sarıyer,41.11263,29.02035,4,10,1.0,3.0,2.0,5.0,12000.0,1,0,0,0,34396,103.881
Beyoğlu,41.033,28.98,6,3,2.0,5.0,2.0,4.86,8463.0,1,0,0,0,34421,60.000
Fatih,41.004,28.972,2,2,1.0,1.0,1.0,4.63,1674.0,1,0,0,0,34096,32.000
İstanbul,41.033,28.984,6,100,3.0,3.0,2.0,4.81,9277.0,1,0,0,0,34433.0,
Beyoğlu,41.034,28.984,6,2,3.0,4.0,2.0,4.96,6367.0,1,0,0,0,34421,60.000
Fatih,41.00325,28.97047,6,2,2.0,5.0,1.0,4.89,3737.0,1,0,0,0,34096,32.000
Fatih,41.01007,28.97665,8,2,3.0,6.0,2.0,4.43,9043.0,1,0,0,0,34096,32.000
Beyoğlu,41.02729,28.97616,11,2,4.0,4.0,4.0,4.87,9312.0,1,0,0,0,34421,60.000
Beyoğlu,41.03,28.978,4,101,2.0,0.0,2.0,4.88,6950.0,1,0,0,0,34421,60.000
Beyoğlu,41.028,28.977,8,3,4.0,4.0,1.0,5.0,8000.0,1,0,0,0,34421,60.000
Beyoğlu,41.02563,28.97729,12,2,4.0,6.0,4.0,4.7,9390.0,1,0,0,0,34421,60.000
Istanbul,41.12276987,29.47653812,6,1,3.0,3.0,2.0,5.0,8000.0,1,0,0,0,34983.0,
Şişli,41.05766522,28.98922001,5,100,3.0,3.0,1.0,5.0,8000.0,1,0,0,0,34360,54.677
Fatih,41.0141,28.94309,6,2,2.0,3.0,2.0,5.0,6552.0,1,0,0,0,34096,32.000
Beyoğlu,41.03326,28.98911,2,1,1.0,1.0,1.0,4.71,11743.0,0,0,1,0,34421,60.000
Beyoğlu,41.03332,28.98334,2,2,1.0,2.0,1.0,4.22,10101.0,1,0,0,0,34421,60.000
Şişli,41.055,28.98,5,3,2.0,0.0,1.0,4.91,8000.0,1,0,0,0,34360,54.677
Fatih,41.03287665,28.94890053,8,3,3.0,3.0,3.0,5.0,8719.0,1,0,0,0,34096,32.000
İstanbul,41.0059,28.97016,3,2,,2.0,1.0,4.81,1644.0,1,0,0,0,34126.0,
Bakırköy,40.9755,28.87424,6,3,3.0,3.0,3.0,5.0,7971.0,1,0,0,0,34158,76.219
Arnavutköy,41.176,28.692,10,2,3.0,6.0,1.0,4.0,8000.0,1,0,0,0,34275,27.857
Sultanahmet,41.00373358,28.97335399,2,2,1.0,1.0,1.0,5.0,1286.0,0,0,1,0,34122.0,
Kartal,40.90706,29.14658,12,4,5.0,9.0,4.0,4.97,9077.0,1,0,0,0,34862,43.030
Beyoğlu,41.02824525,28.97107716,8,2,3.0,3.0,1.0,4.86,7752.0,1,0,0,0,34421,60.000
Istanbul,40.973,28.803,6,1,2.0,3.0,1.0,5.0,6384.0,1,0,0,0,34153.0,
Beyoğlu,41.0281608,28.97440773,6,3,4.0,4.0,2.0,5.0,7429.0,1,0,0,0,34421,60.000
Beyoğlu,41.03219647,28.98440648,12,2,5.0,6.0,2.0,4.69,7892.0,1,0,0,0,34421,60.000
Beylikdüzü,40.98649,28.60435,9,5,4.0,5.0,2.0,4.69,8321.0,1,0,0,0,34520,29.950
Şişli,41.0501,28.99513,6,4,3.0,4.0,2.0,4.96,6791.0,1,0,0,0,34360,54.677
Beyoğlu,41.02987,28.97871,8,3,4.0,4.0,2.0,4.88,7573.0,1,0,0,0,34421,60.000
Şişli,41.05203,28.98401,16,101,6.0,10.0,4.0,4.33,11753.0,1,0,0,0,34360,54.677
Şişli,41.05884,28.98444,10,1,3.0,3.0,2.0,4.75,8011.0,1,0,0,0,34360,54.677
Fatih,41.0054,28.97292,4,2,1.0,4.0,1.0,4.91,2765.0,0,0,1,0,34096,32.000
Beyoğlu,41.02875,28.97696,7,1,3.0,0.0,2.0,4.71,7292.0,1,0,0,0,34421,60.000
Adalar,40.86929,29.12985,6,2,3.0,4.0,1.0,5.0,6583.0,1,0,0,0,34975,68.133
Beyoğlu,41.025,28.975,8,2,3.0,6.0,2.0,4.75,7563.0,1,0,0,0,34421,60.000
Fatih,41.00306,28.97745,4,6,2.0,5.0,1.0,4.82,2408.0,1,0,0,0,34096,32.000
Şişli,41.05265624,28.98231218,13,1,4.0,8.0,1.0,5.0,7417.0,1,0,0,0,34360,54.677
Beyoğlu,41.039,28.981,6,2,3.0,3.0,3.0,4.83,12206.0,1,0,0,0,34421,60.000
Beyoğlu,41.03012,28.98771,6,15,2.0,2.0,1.0,5.0,9174.0,1,0,0,0,34421,60.000
Adalar,40.872,29.13,16,1,7.0,10.0,4.0,4.54,10018.0,1,0,0,0,34975,68.133
Ümraniye,41.02619,29.09947,3,3,1.0,0.0,1.0,4.7,8000.0,1,0,0,0,34773,40.888
Fatih,41.00543,28.97849,2,2,1.0,1.0,1.0,4.8,1674.0,1,0,0,0,34096,32.000
Ümraniye,41.03324,29.10937,8,5,3.0,8.0,3.0,4.9,6342.0,1,0,0,0,34773,40.888
Adalar,40.87685,29.07046,6,1,3.0,3.0,2.0,4.38,9242.0,1,0,0,0,34975,68.133
Istanbul,41.0274,28.97534,6,2,2.0,2.0,1.0,4.86,6801.0,1,0,0,0,34421.0,
İSTANBUL,41.10053,29.05574,2,4,1.0,1.0,1.0,5.0,6975.0,0,1,0,0,34467.0,
Fatih,41.00389,28.97945,1,2,1.0,1.0,1.0,4.75,3357.0,0,0,1,0,34096,32.000
Beyoğlu,41.03041,28.98423,6,30,3.0,4.0,1.0,5.0,9347.0,1,0,0,0,34421,60.000
Fatih,41.00454,28.98146,2,1,1.0,1.0,1.0,4.76,1927.0,1,0,0,0,34096,32.000
Fatih,41.003,28.974,2,1,1.0,1.0,1.0,4.62,1794.0,0,1,0,0,34096,32.000
Beyoğlu,41.0303436,28.9714258,10,3,4.0,4.0,2.0,4.71,6801.0,1,0,0,0,34421,60.000
Kadıköy,40.98241,29.03193,4,2,2.0,3.0,2.0,4.9,6422.0,1,0,0,0,34744,88.888
Beşiktaş,41.06759,29.0422,6,2,3.0,3.0,4.0,5.0,6422.0,1,0,0,0,34353,88.235
Üsküdar,41.03135771,29.02023329,9,2,5.0,5.0,2.0,4.7,6445.0,1,0,0,0,34660,61.428 
Istanbul,41.05069,28.99294,5,100,2.0,3.0,3.0,4.88,6557.0,1,0,0,0,34365.0,
Fatih,41.003698,28.9756126,2,1,1.0,1.0,1.0,4.6,1809.0,0,0,1,0,34096,32.000
,41.004,28.971,4,3,2.0,2.0,2.0,4.84,2768.0,1,0,0,0,34122.0,
Fatih,41.006,28.972,3,1,1.0,2.0,1.0,4.81,1592.0,1,0,0,0,34096,32.000
Fatih,41.005,28.973,4,1,1.0,1.0,1.0,4.39,2755.0,1,0,0,0,34096,32.000
Fatih,41.02369,28.94292,3,6,3.0,0.0,2.0,4.83,8027.0,1,0,0,0,34096,32.000
Beyoğlu,41.036,28.987,7,1,3.0,4.0,1.0,4.5,9093.0,1,0,0,0,34421,60.000
İstanbul,41.04,28.982,4,1,1.0,3.0,1.0,4.83,8470.0,1,0,0,0,34437.0,
Şişli,41.051,28.989,10,2,3.0,3.0,3.0,3.94,8027.0,1,0,0,0,34360,54.677
İstanbul,41.00482,28.97195,6,2,2.0,0.0,1.0,4.69,2790.0,1,0,0,0,34122.0,
Beyoğlu,41.02618,28.97916,10,2,4.0,7.0,4.0,4.49,8041.0,1,0,0,0,34421,60.000
Fatih,41.0046,28.9707,4,1,1.0,3.0,1.0,4.74,2292.0,1,0,0,0,34096,32.000
Fatih,41.003,28.974,2,1,1.0,1.0,1.0,4.52,2491.0,0,1,0,0,34096,32.000
Beyoğlu,41.024,28.971,9,2,4.0,5.0,2.0,4.66,6502.0,1,0,0,0,34421,60.000
Fatih,41.004,28.979,2,2,1.0,1.0,1.0,4.46,1569.0,0,0,1,0,34096,32.000
Beşiktaş,41.05479329,29.0237144,16,1,3.0,0.0,1.0,4.41,6785.0,1,0,0,0,34353,88.235
Üsküdar,41.0340496,29.02825031,5,1,2.0,3.0,2.0,4.89,7704.0,1,0,0,0,34660,61.428 
Fatih,41.0077,28.9716,12,1,3.0,9.0,2.0,4.69,6267.0,1,0,0,0,34096,32.000
İstanbul,40.95302,29.09856,8,150,3.0,4.0,1.0,4.74,6429.0,1,0,0,0,34840.0,
Fatih,41.00574,28.96676,6,1,2.0,3.0,1.0,4.2,8719.0,1,0,0,0,34096,32.000
Başakşehir,41.11747041,28.76653118,7,3,3.0,6.0,2.0,4.75,6975.0,1,0,0,0,34494,43.043
Beyoğlu,41.03006988,28.98272529,12,2,4.0,8.0,2.0,4.63,9092.0,1,0,0,0,34421,60.000
Fatih,41.004,28.975,2,1,1.0,1.0,1.0,5.0,5894.0,1,0,0,0,34096,32.000
Fatih,41.00531,28.97063,2,2,1.0,2.0,1.0,4.59,2327.0,0,0,1,0,34096,32.000
Şişli,41.053,28.989,2,2,1.0,1.0,1.0,4.77,6422.0,1,0,0,0,34360,54.677
Fatih,41.003,28.974,2,1,1.0,1.0,1.0,4.57,2093.0,0,1,0,0,34096,32.000
Beyoğlu,41.03387649,28.98348386,1,2,1.0,1.0,1.0,4.79,6390.0,0,0,1,0,34421,60.000
Beyoğlu,41.03334543,28.97681718,3,2,1.0,1.0,1.0,4.74,6422.0,1,0,0,0,34421,60.000
Adalar,40.86952,29.13758,6,2,5.0,6.0,2.0,4.73,6651.0,1,0,0,0,34975,68.133
Kadıköy,40.98938,29.03248,12,3,4.0,7.0,2.0,4.84,6422.0,1,0,0,0,34744,88.888
Fatih,41.00627,28.97239,4,1,2.0,2.0,2.0,4.33,7188.0,0,0,1,0,34096,32.000
Kâğıthane,41.08233162,28.98272932,7,364,3.0,4.0,2.0,4.67,6257.0,1,0,0,0,34403.0,
Fatih,41.003,28.975,2,1,1.0,1.0,1.0,4.88,3049.0,0,0,1,0,34096,32.000
İstanbul,40.86746723,29.128244,6,1,3.0,3.0,1.0,4.74,7500.0,1,0,0,0,34970.0,
Fatih,41.004,28.972,6,2,2.0,4.0,1.0,4.78,3836.0,1,0,0,0,34096,32.000
Beyoğlu,41.02754,28.96996,8,3,3.0,3.0,2.0,4.77,6278.0,1,0,0,0,34421,60.000
,40.95546,29.08364,4,7,3.0,3.0,2.0,4.4,6743.0,1,0,0,0,34744.0,
Şişli,41.059,28.987,6,3,2.0,4.0,1.0,5.0,6651.0,1,0,0,0,34360,54.677
Fatih,41.00296,28.97499,4,2,,4.0,1.0,4.82,1988.0,1,0,0,0,34096,32.000
Şişli,41.07305534,28.995788,13,5,3.0,10.0,2.0,5.0,6297.0,1,0,0,0,34360,54.677
Çekmeköy Reşadiye Köyü,41.077,29.248,14,1,5.0,9.0,3.0,4.86,7393.0,1,0,0,0,34799.0,
Fatih,41.006,28.972,4,1,2.0,3.0,1.0,4.78,2677.0,1,0,0,0,34096,32.000
Fatih,41.004,28.98,4,1,1.0,0.0,1.0,4.67,3139.0,1,0,0,0,34096,32.000
Fatih,41.005,28.974,6,1,2.0,5.0,1.0,4.51,4833.0,1,0,0,0,34096,32.000
Fatih,41.003,28.977,4,1,1.0,0.0,1.0,4.39,1387.0,1,0,0,0,34096,32.000
Fatih,41.00173,28.97303,2,1,1.0,0.0,1.0,4.58,1818.0,0,1,0,0,34096,32.000
Fatih,41.00455028,28.97030877,3,2,1.0,2.0,1.0,4.82,2372.0,1,0,0,0,34096,32.000
Adalar,40.87238,29.12996,12,1,6.0,8.0,3.0,4.45,8587.0,1,0,0,0,34975,68.133
Fatih,41.003,28.974,2,1,1.0,1.0,1.0,4.0,2008.0,0,0,1,0,34096,32.000
Kadıköy,40.98038706,29.02300675,6,1,3.0,3.0,1.0,4.73,6345.0,1,0,0,0,34744,88.888
Şişli,41.068,28.99,10,4,4.0,0.0,3.0,5.0,7339.0,1,0,0,0,34360,54.677
Sarıyer,41.11804,29.01032,2,2,1.0,0.0,1.0,4.2,8021.0,1,0,0,0,34396,103.881
Fatih,41.00397,28.97161,5,2,2.0,3.0,2.0,4.73,2500.0,1,0,0,0,34096,32.000
Fatih,41.0030808,28.97011681,2,1,1.0,1.0,1.0,5.0,1325.0,0,0,1,0,34096,32.000
İstanbul,41.00537,28.97003,6,2,2.0,0.0,1.0,4.7,2825.0,1,0,0,0,34122.0,
Beyoğlu,41.037,28.982,3,1,1.0,0.0,1.0,4.83,8669.0,0,1,0,0,34421,60.000
Eyüpsultan,41.03907,28.91993,2,5,1.0,1.0,1.0,5.0,8000.0,1,0,0,0,34060, 45.000
Fatih,41.00381,28.97215,3,1,1.0,2.0,1.0,5.0,1430.0,0,0,1,0,34096,32.000
Fatih,41.004,28.974,4,3,2.0,2.0,1.0,4.72,1769.0,1,0,0,0,34096,32.000
İstanbul,40.96,29.09,2,2,1.0,6.0,1.0,4.33,7798.0,1,0,0,0,34000.0,
Fatih,41.00466,28.98083,3,2,,2.0,1.0,4.88,2696.0,0,0,1,0,34096,32.000
Istanbul,41.00589,28.97037,2,1,1.0,3.0,1.0,4.76,2651.0,0,0,1,0,34126.0,
Fatih,41.006,28.98,2,2,1.0,1.0,1.0,4.43,2969.0,0,0,1,0,34096,32.000
Beyoğlu,41.025,28.969,8,2,4.0,4.0,2.0,4.64,6676.0,1,0,0,0,34421,60.000
Fatih,41.003,28.979,2,2,1.0,3.0,1.0,4.5,2087.0,0,1,0,0,34096,32.000
Fatih,41.005,28.971,6,2,2.0,4.0,1.0,5.0,2982.0,1,0,0,0,34096,32.000
Fatih,41.00401,28.97782,3,1,1.0,0.0,1.0,4.4,1214.0,0,0,1,0,34096,32.000
Fatih,41.00417,28.97281,3,2,1.0,2.0,1.0,4.68,2093.0,1,0,0,0,34096,32.000
,41.004,28.971,5,3,2.0,3.0,2.0,4.85,2619.0,1,0,0,0,34122.0,
İstanbul,40.86688,29.12779,7,1,4.0,5.0,1.0,4.77,7500.0,1,0,0,0,34970.0,
Fatih,41.003,28.974,2,1,1.0,1.0,1.0,4.59,2008.0,0,0,1,0,34096,32.000
Şişli,41.05552,28.98752,7,4,3.0,5.0,2.0,4.77,6472.0,1,0,0,0,34360,54.677
Fatih,41.00378,28.97162,2,1,1.0,0.0,1.0,4.63,802.0,0,0,1,0,34096,32.000
Fatih,41.003,28.974,2,1,1.0,2.0,1.0,4.6,1993.0,0,1,0,0,34096,32.000
Fatih,41.00459,28.97128,4,1,1.0,2.0,1.0,4.78,2676.0,1,0,0,0,34096,32.000
Ataşehir,40.994,29.122,6,1,2.0,0.0,1.0,4.82,6500.0,1,0,0,0,34758,48.888
Ümraniye,41.03589,29.11357,3,1,1.0,3.0,1.0,5.0,9000.0,1,0,0,0,34773,40.888
Fatih,41.003,28.974,2,1,1.0,1.0,1.0,4.52,1993.0,0,1,0,0,34096,32.000
Fatih,41.003,28.976,9,1,2.0,0.0,2.0,4.46,3323.0,1,0,0,0,34096,32.000
Fatih,41.00403,28.98055,5,2,2.0,3.0,1.0,4.88,3722.0,1,0,0,0,34096,32.000
Fatih,41.005,28.97,2,2,1.0,1.0,1.0,4.75,2167.0,0,0,1,0,34096,32.000
Sahilköy Köyü / Şile,41.20233,29.41971,10,2,5.0,5.0,2.0,4.86,7000.0,1,0,0,0,34983.0,
Fatih,41.00464,28.97191,3,2,,4.0,1.0,4.7,1395.0,1,0,0,0,34096,32.000
Fatih,41.00546,28.97097,4,3,1.0,4.0,1.0,4.95,2640.0,0,0,1,0,34096,32.000
Fatih,41.003,28.977,3,1,1.0,2.0,1.0,4.47,2141.0,1,0,0,0,34096,32.000
Fatih,41.005,28.981,4,1,1.0,2.0,1.0,4.73,3100.0,1,0,0,0,34096,32.000
Beşiktaş,41.07708197,29.04340589,2,2,1.0,1.0,1.0,5.0,6743.0,0,0,1,0,34353,88.235
Fatih,41.003,28.974,2,1,1.0,1.0,1.0,4.48,2008.0,0,0,1,0,34096,32.000
Fatih,41.004,28.981,2,1,1.0,1.0,1.0,4.57,1918.0,0,0,1,0,34096,32.000
Şişli,41.053,28.989,5,2,1.0,2.0,1.0,4.86,7385.0,1,0,0,0,34360,54.677
Fatih,41.003,28.974,2,1,1.0,1.0,1.0,4.67,1993.0,0,1,0,0,34096,32.000
Fatih,41.00492,28.98171,2,1,1.0,1.0,1.0,4.15,2093.0,0,0,1,0,34096,32.000
Beyoğlu,41.02457699,28.97425568,8,2,3.0,3.0,2.0,4.67,8276.0,1,0,0,0,34421,60.000
Fatih,41.006,28.97,3,2,2.0,3.0,1.0,4.48,1527.0,1,0,0,0,34096,32.000
İstanbul,41.00709,28.97905,7,1,5.0,5.0,3.0,4.87,6626.0,1,0,0,0,34122.0,
Sarıyer,41.11966,29.06498,6,101,2.0,3.0,1.0,4.64,6995.0,1,0,0,0,34396,103.881
Fatih,41.006,28.972,4,1,2.0,3.0,1.0,4.8,2791.0,1,0,0,0,34096,32.000
"Kumkapi, Fatih",41.00422,28.97049,2,2,1.0,2.0,1.0,4.6,1064.0,1,0,0,0,34122.0,
Fatih,41.003,28.98,4,1,1.0,4.0,1.0,4.7,3044.0,1,0,0,0,34096,32.000
Beyoğlu,41.03065,28.97769,4,1,2.0,2.0,2.0,4.49,7706.0,1,0,0,0,34421,60.000
Bakırköy,40.97697,28.79078,10,2,4.0,5.0,2.0,4.81,7995.0,1,0,0,0,34158,76.219
Fatih,41.003,28.979,2,1,1.0,1.0,1.0,4.48,1355.0,0,1,0,0,34096,32.000
Şişli,41.059,28.987,6,3,3.0,4.0,1.0,4.57,6440.0,1,0,0,0,34360,54.677
Üsküdar,41.032,29.032,6,3,3.0,8.0,2.0,4.89,6422.0,1,0,0,0,34660,61.428 
Fatih,41.00546,28.971,3,2,2.0,3.0,1.0,4.46,1399.0,1,0,0,0,34096,32.000
Beyoğlu,41.024,28.971,9,2,4.0,5.0,2.0,4.73,6278.0,1,0,0,0,34421,60.000
Üsküdar,41.01458012,29.01344721,5,1,3.0,3.0,1.0,4.5,6632.0,1,0,0,0,34660,61.428 
,41.06383,28.96803,6,3,3.0,4.0,2.0,4.95,6596.0,1,0,0,0,34400.0,
Fatih,41.00362,28.97402,8,2,3.0,5.0,1.0,4.9,3637.0,1,0,0,0,34096,32.000
Beyoğlu,41.03722,28.98597,4,2,2.0,2.0,2.0,4.58,6576.0,1,0,0,0,34421,60.000
Fatih,41.003,28.979,1,1,1.0,1.0,1.0,4.88,1619.0,0,1,0,0,34096,32.000
Fatih,41.00652,28.96586,3,1,1.0,1.0,1.0,4.82,6382.0,1,0,0,0,34096,32.000
Fatih,41.006,28.972,6,2,2.0,2.0,1.0,4.75,3429.0,1,0,0,0,34096,32.000
Fatih,41.00132,28.97649,4,1,1.0,0.0,1.0,4.37,3139.0,0,0,1,0,34096,32.000
Fatih,41.003,28.977,2,1,1.0,1.0,1.0,4.39,1107.0,1,0,0,0,34096,32.000
Fatih,41.005,28.981,3,1,2.0,2.0,1.0,4.82,3687.0,1,0,0,0,34096,32.000
Fatih,41.00517663,28.97036712,5,1,2.0,4.0,1.0,4.96,5969.0,1,0,0,0,34096,32.000
Beyoğlu,41.03259,28.98348,14,2,5.0,5.0,5.0,4.62,12031.0,1,0,0,0,34421,60.000
Fatih,41.006,28.972,7,1,2.0,4.0,1.0,4.81,3774.0,1,0,0,0,34096,32.000
Istanbul,41.028,28.978,7,4,3.0,5.0,2.0,4.67,6353.0,1,0,0,0,34433.0,
Beyoğlu,41.0369887,28.98292927,8,101,3.0,3.0,1.0,4.62,6676.0,1,0,0,0,34421,60.000
Beyoğlu,41.027,28.973,2,1,1.0,0.0,1.0,4.6,8929.0,0,0,1,0,34421,60.000
Beyoğlu,41.03001866,28.9713313,9,3,4.0,0.0,2.0,4.75,6540.0,1,0,0,0,34421,60.000
Bakırköy,40.98152,28.79543,6,365,2.0,4.0,2.0,4.83,6281.0,0,0,1,0,34158,76.219
Beyoğlu,41.03540722,28.98147366,6,101,2.0,3.0,1.0,4.25,6342.0,1,0,0,0,34421,60.000
Fatih,41.005,28.981,5,1,3.0,3.0,2.0,5.0,5598.0,1,0,0,0,34096,32.000
İstanbul,41.00418,28.97041,4,2,1.0,3.0,1.0,4.8,1799.0,1,0,0,0,34122.0,
Istanbul,41.00234,28.97251,6,1,2.0,4.0,1.0,4.9,5480.0,1,0,0,0,34122.0,
Fatih,41.00333,28.97221,2,2,1.0,1.0,1.0,5.0,2093.0,0,0,1,0,34096,32.000
Fatih,41.004,28.972,4,2,1.0,2.0,1.0,4.7,1520.0,1,0,0,0,34096,32.000
Beyoğlu,41.02723201,28.9789937,8,3,3.0,4.0,2.0,4.35,6975.0,1,0,0,0,34421,60.000
Fatih,41.00191,28.97142,6,3,2.0,3.0,1.0,4.89,2931.0,1,0,0,0,34096,32.000
Fatih,41.00478,28.97005,3,2,1.0,2.0,1.0,4.75,2149.0,1,0,0,0,34096,32.000
Fatih,41.0029,28.97046,3,2,2.0,2.0,1.0,4.53,1022.0,0,0,1,0,34096,32.000
Şişli,41.052,28.99,7,2,3.0,6.0,2.0,4.75,6330.0,1,0,0,0,34360,54.677
Fatih,41.003,28.971,5,1,1.0,3.0,1.0,4.86,3060.0,1,0,0,0,34096,32.000
Beyoğlu,41.053,28.943,4,2,1.0,2.0,1.0,4.75,8719.0,1,0,0,0,34421,60.000
Fatih,41.004,28.976,4,2,1.0,3.0,1.0,4.43,3114.0,1,0,0,0,34096,32.000
Fatih,41.005,28.97,4,2,1.0,2.0,1.0,4.88,2426.0,1,0,0,0,34096,32.000
Fatih,41.00351,28.97586,3,1,1.0,2.0,1.0,4.78,2242.0,0,0,1,0,34096,32.000
Fatih,41.003,28.971,4,1,1.0,3.0,1.0,4.85,2865.0,1,0,0,0,34096,32.000
Bakırköy,40.97702,28.8573,4,7,2.0,3.0,1.0,4.75,10000.0,1,0,0,0,34158,76.219
Sultanahmet,41.00437,28.97213,2,2,1.0,1.0,1.0,4.37,1226.0,0,0,1,0,34122.0,
Kadıköy,40.99409,29.02709,12,2,5.0,9.0,5.0,5.0,8963.0,1,0,0,0,34744,88.888
Şişli,41.05340159,28.98321369,9,1,3.0,5.0,1.0,4.85,7665.0,1,0,0,0,34360,54.677
Beyoğlu,41.03401,28.97277,16,3,4.0,8.0,5.0,4.14,11823.0,1,0,0,0,34421,60.000
Istanbul,41.00399,28.9754,3,1,,2.0,1.0,4.47,1906.0,1,0,0,0,34122.0,
Fatih,41.003,28.975,4,1,1.0,3.0,1.0,4.61,1918.0,1,0,0,0,34096,32.000
Şişli,41.04289,28.98316,8,4,3.0,7.0,2.0,4.28,9633.0,1,0,0,0,34360,54.677
Maltepe,40.91921,29.13288,8,100,5.0,10.0,3.0,4.82,7963.0,1,0,0,0,34854,48.076
SARIYER,41.10309,28.98729,3,10,1.0,1.0,1.0,4.8,8027.0,1,0,0,0,34440.0,
Başakşehir,41.06249,28.69474,12,3,5.0,7.0,4.0,3.8,11238.0,1,0,0,0,34494,43.043
Kadıköy,40.96587,29.05533,6,1,3.0,3.0,1.0,4.38,6550.0,1,0,0,0,34744,88.888
Fatih,41.00413,28.97189,2,1,1.0,0.0,1.0,4.76,992.0,0,0,1,0,34096,32.000
Beşiktaş,41.04313445,29.0020169,10,3,4.0,4.0,5.0,4.79,6552.0,1,0,0,0,34353,88.235
Beyoğlu,41.03145,28.98658,2,15,1.0,3.0,1.0,4.66,7064.0,1,0,0,0,34421,60.000
Beşiktaş,41.044,29.002,4,2,2.0,0.0,1.0,4.43,8754.0,1,0,0,0,34353,88.235
Fatih,41.006,28.97,9,2,2.0,8.0,1.0,4.9,5864.0,1,0,0,0,34096,32.000
"Kumkapi, Fatih",41.00272,28.97112,2,2,1.0,2.0,1.0,4.61,991.0,1,0,0,0,34122.0,
Kadıköy,40.98561,29.02189,6,2,3.0,3.0,1.0,4.7,6429.0,1,0,0,0,34744,88.888
Ataşehir,40.99364,29.12081,5,3,2.0,2.0,3.0,5.0,10500.0,1,0,0,0,34758,48.888
Fatih,41.003,28.975,2,1,1.0,1.0,1.0,4.89,1744.0,0,0,1,0,34096,32.000
Beyoğlu,41.058,28.952,6,3,3.0,0.0,1.0,5.0,7032.0,1,0,0,0,34421,60.000
Şişli,41.05041,28.98724,8,2,3.0,3.0,2.0,4.75,8340.0,1,0,0,0,34360,54.677
Sultanahmet,41.00578532,28.97340417,2,2,1.0,1.0,1.0,4.58,1151.0,0,0,1,0,34122.0,
Kâğıthane,41.06482,28.96811,6,3,3.0,4.0,2.0,4.83,6743.0,1,0,0,0,34400.0,
Istanbul,41.02429,28.97383,6,1,3.0,4.0,2.0,4.69,6626.0,1,0,0,0,34421.0,
Beşiktaş,41.04194,28.99929,3,1,1.0,2.0,1.0,4.82,6776.0,1,0,0,0,34353,88.235
Fatih,41.00526,28.97987,2,1,1.0,1.0,1.0,4.83,1918.0,0,0,1,0,34096,32.000
Fatih,41.00696,28.97933,7,3,2.0,4.0,1.0,4.89,7071.0,1,0,0,0,34096,32.000
Fatih,41.0037785,28.97033127,7,1,2.0,6.0,1.0,4.68,4747.0,1,0,0,0,34096,32.000
Bakırköy,40.976,28.791,10,2,3.0,6.0,2.0,4.88,7995.0,1,0,0,0,34158,76.219
